128.840927124023,24.9300003051758,170.772766113281	128.840927124023,20.3199996948242,170.772766113281	130.608428955078,20.3199996948242,175.206832885742	130.608428955078,24.9300003051758,175.206832885742	125.053085327148,24.9300003051758,172.282669067383	125.053085327148,20.3199996948242,172.282669067383	126.820587158203,20.3199996948242,176.716735839844	126.820587158203,24.9300003051758,176.716735839844
129.561340332031,37.5699996948242,168.531982421875	129.561340332031,30.6800003051758,168.531982421875	131.91291809082,30.6800003051758,174.64665222168	131.91291809082,37.5699996948242,174.64665222168	125.175399780273,37.5699996948242,170.218734741211	125.175399780273,30.6800003051758,170.218734741211	127.526977539062,30.6800003051758,176.333404541016	127.526977539062,37.5699996948242,176.333404541016
129.26399230957,46.7690010070801,166.012878417969	129.26399230957,41.3790016174316,166.012878417969	131.789291381836,41.3790016174316,172.2421875	131.789291381836,46.7690010070801,172.2421875	125.02961730957,46.7690010070801,167.729461669922	125.02961730957,41.3790016174316,167.729461669922	127.554916381836,41.3790016174316,173.958770751953	127.554916381836,46.7690010070801,173.958770751953
128.944580078125,33.9610023498535,168.796813964844	128.944580078125,29.548999786377,168.796813964844	131.298904418945,29.548999786377,174.258163452148	131.298904418945,33.9610023498535,174.258163452148	125.140823364258,33.9610023498535,170.436569213867	125.140823364258,29.548999786377,170.436569213867	127.495155334473,29.548999786377,175.897918701172	127.495155334473,33.9610023498535,175.897918701172
129.725845336914,39.5289993286133,171.141464233398	129.725845336914,46.1679992675781,171.141464233398	130.599166870117,46.1679992675781,166.101135253906	130.599166870117,39.5289993286133,166.101135253906	125.465187072754,39.5289993286133,170.403228759766	125.465187072754,46.1679992675781,170.403228759766	126.338516235352,46.1679992675781,165.362899780273	126.338516235352,39.5289993286133,165.362899780273
130.083114624023,25.0200004577637,166.708282470703	130.083114624023,31.4580001831055,166.708282470703	125.060615539551,31.4580001831055,169.756454467773	125.060615539551,25.0200004577637,169.756454467773	132.251678466797,25.0200004577637,170.281448364258	132.251678466797,31.4580001831055,170.281448364258	127.229179382324,31.4580001831055,173.329620361328	127.229179382324,25.0200004577637,173.329620361328
129.239212036133,14.92799949646,172.690765380859	129.239212036133,19.42799949646,172.690765380859	125.043609619141,19.42799949646,175.12890625	125.043609619141,14.92799949646,175.12890625	131.638122558594,14.92799949646,176.81884765625	131.638122558594,19.42799949646,176.81884765625	127.442520141602,19.42799949646,179.256988525391	127.442520141602,14.92799949646,179.256988525391
128.457809448242,33.648998260498,173.941314697266	128.457809448242,38.701000213623,173.941314697266	132.166152954102,38.701000213623,169.955627441406	132.166152954102,33.648998260498,169.955627441406	125.08528137207,33.648998260498,170.803466796875	125.08528137207,38.701000213623,170.803466796875	128.79362487793,38.701000213623,166.817779541016	128.79362487793,33.648998260498,166.817779541016
129.176193237305,32.0279998779297,169.863983154297	129.176193237305,27.4099998474121,169.863983154297	130.924652099609,27.4099998474121,174.191711425781	130.924652099609,32.0279998779297,174.191711425781	125.461029052734,32.0279998779297,171.364959716797	125.461029052734,27.4099998474121,171.364959716797	127.209487915039,27.4099998474121,175.692687988281	127.209487915039,32.0279998779297,175.692687988281
129.160049438477,41.6210021972656,164.598846435547	129.160049438477,30.2110004425049,164.598846435547	132.474960327148,30.2110004425049,170.726318359375	132.474960327148,41.6210021972656,170.726318359375	125.233924865723,41.6210021972656,166.722839355469	125.233924865723,30.2110004425049,166.722839355469	128.548843383789,30.2110004425049,172.850311279297	128.548843383789,41.6210021972656,172.850311279297
129.326568603516,44.8300018310547,166.779312133789	129.326568603516,38.3699951171875,166.779312133789	131.851226806641,38.3699951171875,172.66960144043	131.851226806641,44.8300018310547,172.66960144043	125.446838378906,44.8300018310547,168.44221496582	125.446838378906,38.3699951171875,168.44221496582	127.971504211426,38.3699951171875,174.332504272461	127.971504211426,44.8300018310547,174.332504272461
130.902908325195,20.8899993896484,166.393997192383	130.902908325195,26.3499984741211,166.393997192383	125.603630065918,26.3499984741211,168.314804077148	125.603630065918,20.8899993896484,168.314804077148	132.30615234375,20.8899993896484,170.265365600586	132.30615234375,26.3499984741211,170.265365600586	127.006874084473,26.3499984741211,172.186172485352	127.006874084473,20.8899993896484,172.186172485352
